        56	 1.23489e-01	 1.00000e+01	 1.49292e+01	 1.29615e+01	-3.11045e-02	 7.02069e+00	 1.08924e+01	 5.72855e+00	-7.46272e-02	-2.30004e-01	 1.47381e-01	-2.94297e-01	-1.72215e-01	-2.24759e-01
        57	 1.22897e-01	 1.00000e+01	 1.49802e+01	 1.31849e+01	-1.59630e-01	 7.33863e+00	 1.10711e+01	 5.93445e+00	-6.72748e-02	-2.27970e-01	 1.41518e-01	-3.01649e-01	-1.74249e-01	-2.18895e-01
        58	 1.22320e-01	 1.00000e+01	 1.50250e+01	 1.34063e+01	-2.81551e-01	 7.66277e+00	 1.12520e+01	 6.13375e+00	-6.02807e-02	-2.25924e-01	 1.35423e-01	-3.08643e-01	-1.76296e-01	-2.12801e-01
        59	 1.21757e-01	 1.00000e+01	 1.50640e+01	 1.36256e+01	-3.96696e-01	 7.99274e+00	 1.14349e+01	 6.32627e+00	-5.36469e-02	-2.23868e-01	 1.29116e-01	-3.15277e-01	-1.78351e-01	-2.06494e-01
        60	 1.21208e-01	 1.00000e+01	 1.50974e+01	 1.38429e+01	-5.04910e-01	 8.32818e+00	 1.16198e+01	 6.51186e+00	-4.73745e-02	-2.21809e-01	 1.22615e-01	-3.21549e-01	-1.80411e-01	-1.99992e-01
        61	 1.20673e-01	 1.00000e+01	 1.51258e+01	 1.40581e+01	-6.06056e-01	 8.66873e+00	 1.18069e+01	 6.69039e+00	-4.14641e-02	-2.19748e-01	 1.15936e-01	-3.27460e-01	-1.82471e-01	-1.93313e-01
        62	 1.20150e-01	 1.00000e+01	 1.51495e+01	 1.42712e+01	-7.00011e-01	 9.01403e+00	 1.19960e+01	 6.86172e+00	-3.59156e-02	-2.17690e-01	 1.09097e-01	-3.33008e-01	-1.84529e-01	-1.86475e-01
        63	 1.19639e-01	 1.00000e+01	 1.51687e+01	 1.44823e+01	-7.86671e-01	 9.36371e+00	 1.21871e+01	 7.02576e+00	-3.07281e-02	-2.15639e-01	 1.02116e-01	-3.38196e-01	-1.86580e-01	-1.79494e-01
        64	 1.19141e-01	 1.00000e+01	 1.51839e+01	 1.46914e+01	-8.65944e-01	 9.71742e+00	 1.23802e+01	 7.18241e+00	-2.59002e-02	-2.13598e-01	 9.50080e-02	-3.43024e-01	-1.88621e-01	-1.72386e-01
        65	 1.18654e-01	 1.00000e+01	 1.51954e+01	 1.48985e+01	-9.37755e-01	 1.00748e+01	 1.25754e+01	 7.33160e+00	-2.14302e-02	-2.11570e-01	 8.77892e-02	-3.47494e-01	-1.90649e-01	-1.65167e-01
