      3460	 5.00433e-01	 9.87702e-01
      3480	 5.00435e-01	 9.86064e-01
      3500	 5.00438e-01	 9.84327e-01
      3520	 5.00440e-01	 9.82493e-01
      3540	 5.00443e-01	 9.80559e-01
      3560	 5.00445e-01	 9.78528e-01
      3580	 5.00448e-01	 9.76399e-01
      3600	 5.00450e-01	 9.74172e-01
      3620	 5.00453e-01	 9.71848e-01
      3640	 5.00455e-01	 9.69427e-01
      3660	 5.00458e-01	 9.66909e-01
      3680	 5.00460e-01	 9.64294e-01
      3700	 5.00463e-01	 9.61582e-01
      3720	 5.00465e-01	 9.58774e-01
      3740	 5.00468e-01	 9.55871e-01
      3760	 5.00470e-01	 9.52872e-01
      3780	 5.00473e-01	 9.49777e-01
      3800	 5.00475e-01	 9.46588e-01
      3820	 5.00478e-01	 9.43304e-01
      3840	 5.00480e-01	 9.39926e-01
      3860	 5.00483e-01	 9.36453e-01
      3880	 5.00485e-01	 9.32887e-01
      3900	 5.00488e-01	 9.29228e-01
      3920	 5.00490e-01	 9.25475e-01
      3940	 5.00493e-01	 9.21630e-01
      3960	 5.00495e-01	 9.17693e-01
      3980	 5.00498e-01	 9.13664e-01
      4000	 5.00500e-01	 9.09544e-01
      4020	 5.00503e-01	 9.05333e-01
      4040	 5.00505e-01	 9.01031e-01
      4060	 5.00508e-01	 8.96639e-01
      4080	 5.00510e-01	 8.92158e-01
      4100	 5.00513e-01	 8.87587e-01
      4120	 5.00515e-01	 8.82927e-01
      4140	 5.00518e-01	 8.78179e-01
      4160	 5.00520e-01	 8.73343e-01
      4180	 5.00523e-01	 8.68420e-01
      4200	 5.00525e-01	 8.63410e-01
      4220	 5.00528e-01	 8.58314e-01
      4240	 5.00530e-01	 8.53132e-01
      4260	 5.00533e-01	 8.47864e-01
      4280	 5.00535e-01	 8.42512e-01
      4300	 5.00538e-01	 8.37075e-01
      4320	 5.00540e-01	 8.31555e-01
      4340	 5.00543e-01	 8.25951e-01
      4360	 5.00545e-01	 8.20265e-01
      4380	 5.00548e-01	 8.14497e-01
      4400	 5.00550e-01	 8.08647e-01
      4420	 5.00553e-01	 8.02716e-01
      4440	 5.00555e-01	 7.96705e-01
      4460	 5.00558e-01	 7.90615e-01
      4480	 5.00560e-01	 7.84445e-01
      4500	 5.00563e-01	 7.78197e-01
      4520	 5.00565e-01	 7.71871e-01
      4540	 5.00568e-01	 7.65468e-01
      4560	 5.00570e-01	 7.58988e-01
      4580	 5.00573e-01	 7.52432e-01
      4600	 5.00575e-01	 7.45801e-01
      4620	 5.00578e-01	 7.39095e-01
      4640	 5.00580e-01	 7.32316e-01
      4660	 5.00583e-01	 7.25463e-01
      4680	 5.00585e-01	 7.18537e-01
      4700	 5.00588e-01	 7.11540e-01
      4720	 5.00590e-01	 7.04472e-01
      4740	 5.00593e-01	 6.97333e-01
      4760	 5.00595e-01	 6.90124e-01
      4780	 5.00598e-01	 6.82846e-01
      4800	 5.00600e-01	 6.75500e-01
      4820	 5.00603e-01	 6.68086e-01
      4840	 5.00605e-01	 6.60606e-01
      4860	 5.00608e-01	 6.53059e-01
      4880	 5.00610e-01	 6.45447e-01
      4900	 5.00613e-01	 6.37770e-01
      4920	 5.00616e-01	 6.30030e-01
      4940	 5.00618e-01	 6.22226e-01
      4960	 5.00621e-01	 6.14361e-01
      4980	 5.00623e-01	 6.06434e-01
      5000	 5.00626e-01	 5.98446e-01
      5020	 5.00628e-01	 5.90398e-01
      5040	 5.00631e-01	 5.82291e-01
      5060	 5.00633e-01	 5.74126e-01
      5080	 5.00636e-01	 5.65903e-01
      5100	 5.00638e-01	 5.57624e-01
      5120	 5.00641e-01	 5.49289e-01
      5140	 5.00643e-01	 5.40899e-01
      5160	 5.00646e-01	 5.32455e-01
      5180	 5.00648e-01	 5.23958e-01
      5200	 5.00651e-01	 5.15408e-01
      5220	 5.00653e-01	 5.06807e-01
      5240	 5.00656e-01	 4.98155e-01
      5260	 5.00658e-01	 4.89453e-01
      5280	 5.00661e-01	 4.80702e-01
      5300	 5.00663e-01	 4.71902e-01
      5320	 5.00666e-01	 4.63056e-01
      5340	 5.00668e-01	 4.54163e-01
      5360	 5.00671e-01	 4.45225e-01
      5380	 5.00673e-01	 4.36243e-01
      5400	 5.00676e-01	 4.27216e-01
      5420	 5.00678e-01	 4.18147e-01
      5440	 5.00681e-01	 4.09036e-01
      5460	 5.00683e-01	 3.99884e-01
      5480	 5.00686e-01	 3.90692e-01
      5500	 5.00688e-01	 3.81461e-01
      5520	 5.00691e-01	 3.72192e-01
      5540	 5.00693e-01	 3.62885e-01
      5560	 5.00696e-01	 3.53543e-01
      5580	 5.00698e-01	 3.44164e-01
      5600	 5.00701e-01	 3.34752e-01
      5620	 5.00703e-01	 3.25305e-01
      5640	 5.00706e-01	 3.15826e-01
      5660	 5.00708e-01	 3.06316e-01
      5680	 5.00711e-01	 2.96775e-01
      5700	 5.00713e-01	 2.87204e-01
      5720	 5.00716e-01	 2.77604e-01
      5740	 5.00718e-01	 2.67977e-01
      5760	 5.00721e-01	 2.58323e-01
      5780	 5.00723e-01	 2.48642e-01
      5800	 5.00726e-01	 2.38937e-01
      5820	 5.00728e-01	 2.29208e-01
      5840	 5.00731e-01	 2.19456e-01
      5860	 5.00733e-01	 2.09682e-01
      5880	 5.00736e-01	 1.99887e-01
      5900	 5.00738e-01	 1.90072e-01
      5920	 5.00741e-01	 1.80238e-01
      5940	 5.00743e-01	 1.70386e-01
      5960	 5.00746e-01	 1.60517e-01
      5980	 5.00748e-01	 1.50631e-01
      6000	 5.00751e-01	 1.40731e-01
      6020	 5.00753e-01	 1.30816e-01
      6040	 5.00756e-01	 1.20888e-01
      6060	 5.00758e-01	 1.10949e-01
      6080	 5.00761e-01	 1.00998e-01
      6100	 5.00763e-01	 9.10364e-02
      6120	 5.00766e-01	 8.10661e-02
      6140	 5.00768e-01	 7.10876e-02
      6160	 5.00771e-01	 6.11020e-02
      6180	 5.00773e-01	 5.11102e-02
      6200	 5.00776e-01	 4.11132e-02
      6220	 5.00778e-01	 3.11121e-02
      6240	 5.00781e-01	 2.11078e-02
      6260	 5.00783e-01	 1.11014e-02
      6280	 5.00786e-01	 1.09377e-03
      6300	 5.00788e-01	-8.91398e-03
      6320	 5.00791e-01	-1.89209e-02
      6340	 5.00793e-01	-2.89260e-02
      6360	 5.00796e-01	-3.89282e-02
      6380	 5.00798e-01	-4.89266e-02
      6400	 5.00801e-01	-5.89201e-02
      6420	 5.00803e-01	-6.89078e-02
      6440	 5.00806e-01	-7.88887e-02
      6460	 5.00808e-01	-8.88617e-02
      6480	 5.00811e-01	-9.88259e-02
      6500	 5.00813e-01	-1.08780e-01
      6520	 5.00816e-01	-1.18724e-01
      6540	 5.00818e-01	-1.28656e-01
      6560	 5.00821e-01	-1.38574e-01
      6580	 5.00823e-01	-1.48479e-01
      6600	 5.00826e-01	-1.58370e-01
      6620	 5.00828e-01	-1.68244e-01
      6640	 5.00831e-01	-1.78102e-01
      6660	 5.00833e-01	-1.87942e-01
      6680	 5.00836e-01	-1.97763e-01
      6700	 5.00838e-01	-2.07565e-01
      6720	 5.00841e-01	-2.17345e-01
      6740	 5.00843e-01	-2.27105e-01
      6760	 5.00846e-01	-2.36841e-01
      6780	 5.00848e-01	-2.46554e-01
      6800	 5.00851e-01	-2.56242e-01
      6820	 5.00853e-01	-2.65905e-01
      6840	 5.00856e-01	-2.75541e-01
      6860	 5.00858e-01	-2.85149e-01
      6880	 5.00861e-01	-2.94729e-01
      6900	 5.00863e-01	-3.04280e-01
      6920	 5.00866e-01	-3.13800e-01
      6940	 5.00868e-01	-3.23289e-01
      6960	 5.00871e-01	-3.32746e-01
      6980	 5.00873e-01	-3.42169e-01
      7000	 5.00876e-01	-3.51559e-01
      7020	 5.00878e-01	-3.60913e-01
      7040	 5.00881e-01	-3.70231e-01
      7060	 5.00883e-01	-3.79512e-01
      7080	 5.00886e-01	-3.88755e-01
      7100	 5.00888e-01	-3.97960e-01
      7120	 5.00891e-01	-4.07124e-01
      7140	 5.00893e-01	-4.16248e-01
      7160	 5.00896e-01	-4.25331e-01
      7180	 5.00898e-01	-4.34371e-01
      7200	 5.00901e-01	-4.43367e-01
      7220	 5.00903e-01	-4.52320e-01
      7240	 5.00906e-01	-4.61227e-01
      7260	 5.00908e-01	-4.70088e-01
      7280	 5.00911e-01	-4.78902e-01
      7300	 5.00913e-01	-4.87668e-01
      7320	 5.00916e-01	-4.96385e-01
      7340	 5.00918e-01	-5.05053e-01
      7360	 5.00921e-01	-5.13671e-01
      7380	 5.00923e-01	-5.22237e-01
      7400	 5.00926e-01	-5.30751e-01
      7420	 5.00928e-01	-5.39212e-01
      7440	 5.00931e-01	-5.47619e-01
      7460	 5.00933e-01	-5.55971e-01
      7480	 5.00936e-01	-5.64267e-01
      7500	 5.00939e-01	-5.72508e-01
      7520	 5.00941e-01	-5.80691e-01
      7540	 5.00944e-01	-5.88816e-01
      7560	 5.00946e-01	-5.96882e-01
      7580	 5.00949e-01	-6.04889e-01
      7600	 5.00951e-01	-6.12835e-01
      7620	 5.00954e-01	-6.20720e-01
      7640	 5.00956e-01	-6.28543e-01
      7660	 5.00959e-01	-6.36303e-01
      7680	 5.00961e-01	-6.43999e-01
      7700	 5.00964e-01	-6.51631e-01
      7720	 5.00966e-01	-6.59198e-01
      7740	 5.00969e-01	-6.66700e-01
      7760	 5.00971e-01	-6.74134e-01
      7780	 5.00974e-01	-6.81501e-01
      7800	 5.00976e-01	-6.88800e-01
      7820	 5.00979e-01	-6.96030e-01
      7840	 5.00981e-01	-7.03191e-01
      7860	 5.00984e-01	-7.10281e-01
      7880	 5.00986e-01	-7.17300e-01
      7900	 5.00989e-01	-7.24248e-01
      7920	 5.00991e-01	-7.31123e-01
      7940	 5.00994e-01	-7.37925e-01
      7960	 5.00996e-01	-7.44654e-01
      7980	 5.00999e-01	-7.51308e-01
      8000	 5.01001e-01	-7.57887e-01
      8020	 5.01004e-01	-7.64390e-01
      8040	 5.01006e-01	-7.70816e-01
      8060	 5.01009e-01	-7.77166e-01
      8080	 5.01011e-01	-7.83438e-01
      8100	 5.01014e-01	-7.89632e-01
      8120	 5.01016e-01	-7.95746e-01
      8140	 5.01019e-01	-8.01782e-01
      8160	 5.01021e-01	-8.07737e-01
      8180	 5.01024e-01	-8.13611e-01
      8200	 5.01026e-01	-8.19404e-01
      8220	 5.01029e-01	-8.25115e-01
      8240	 5.01031e-01	-8.30743e-01
      8260	 5.01034e-01	-8.36289e-01
      8280	 5.01036e-01	-8.41751e-01
      8300	 5.01039e-01	-8.47129e-01
      8320	 5.01041e-01	-8.52422e-01
      8340	 5.01044e-01	-8.57629e-01
      8360	 5.01046e-01	-8.62752e-01
      8380	 5.01049e-01	-8.67788e-01
      8400	 5.01051e-01	-8.72737e-01
      8420	 5.01054e-01	-8.77598e-01
      8440	 5.01056e-01	-8.82373e-01
      8460	 5.01059e-01	-8.87059e-01
      8480	 5.01061e-01	-8.91656e-01
      8500	 5.01064e-01	-8.96164e-01
      8520	 5.01066e-01	-9.00582e-01
      8540	 5.01069e-01	-9.04911e-01
      8560	 5.01071e-01	-9.09149e-01
      8580	 5.01074e-01	-9.13296e-01
      8600	 5.01076e-01	-9.17352e-01
      8620	 5.01079e-01	-9.21316e-01
      8640	 5.01081e-01	-9.25188e-01
      8660	 5.01084e-01	-9.28967e-01
      8680	 5.01086e-01	-9.32654e-01
      8700	 5.01089e-01	-9.36247e-01
      8720	 5.01091e-01	-9.39747e-01
      8740	 5.01094e-01	-9.43153e-01
      8760	 5.01096e-01	-9.46464e-01
      8780	 5.01099e-01	-9.49681e-01
      8800	 5.01101e-01	-9.52803e-01
      8820	 5.01104e-01	-9.55830e-01
      8840	 5.01106e-01	-9.58761e-01
      8860	 5.01109e-01	-9.61596e-01
      8880	 5.01111e-01	-9.64335e-01
      8900	 5.01114e-01	-9.66978e-01
      8920	 5.01116e-01	-9.69524e-01
      8940	 5.01119e-01	-9.71973e-01
      8960	 5.01121e-01	-9.74325e-01
      8980	 5.01124e-01	-9.76579e-01
      9000	 5.01126e-01	-9.78736e-01
      9020	 5.01129e-01	-9.80795e-01
      9040	 5.01131e-01	-9.82756e-01
      9060	 5.01134e-01	-9.84618e-01
      9080	 5.01136e-01	-9.86382e-01
      9100	 5.01139e-01	-9.88048e-01
      9120	 5.01141e-01	-9.89615e-01
      9140	 5.01144e-01	-9.91082e-01
      9160	 5.01146e-01	-9.92451e-01
      9180	 5.01149e-01	-9.93720e-01
      9200	 5.01151e-01	-9.94891e-01
      9220	 5.01154e-01	-9.95961e-01
      9240	 5.01156e-01	-9.96932e-01
      9260	 5.01159e-01	-9.97803e-01
      9280	 5.01161e-01	-9.98575e-01
      9300	 5.01164e-01	-9.99247e-01
      9320	 5.01166e-01	-9.99818e-01
      9340	 5.01169e-01	-1.00029e+00
      9360	 5.01171e-01	-1.00066e+00
      9380	 5.01174e-01	-1.00093e+00
      9400	 5.01177e-01	-1.00111e+00
      9420	 5.01179e-01	-1.00118e+00
      9440	 5.01182e-01	-1.00115e+00
      9460	 5.01184e-01	-1.00102e+00
      9480	 5.01187e-01	-1.00079e+00
      9500	 5.01189e-01	-1.00046e+00
      9520	 5.01192e-01	-1.00003e+00
      9540	 5.01194e-01	-9.99503e-01
      9560	 5.01197e-01	-9.98874e-01
      9580	 5.01199e-01	-9.98146e-01
      9600	 5.01202e-01	-9.97317e-01
      9620	 5.01204e-01	-9.96389e-01
      9640	 5.01207e-01	-9.95361e-01
      9660	 5.01209e-01	-9.94233e-01
      9680	 5.01212e-01	-9.93006e-01
      9700	 5.01214e-01	-9.91680e-01
      9720	 5.01217e-01	-9.90254e-01
      9740	 5.01219e-01	-9.88730e-01
      9760	 5.01222e-01	-9.87106e-01
      9780	 5.01224e-01	-9.85384e-01
      9800	 5.01227e-01	-9.83564e-01
      9820	 5.01229e-01	-9.81645e-01
      9840	 5.01232e-01	-9.79627e-01
      9860	 5.01234e-01	-9.77512e-01
      9880	 5.01237e-01	-9.75299e-01
      9900	 5.01239e-01	-9.72989e-01
      9920	 5.01242e-01	-9.70581e-01
      9940	 5.01244e-01	-9.68076e-01
      9960	 5.01247e-01	-9.65475e-01
      9980	 5.01249e-01	-9.62776e-01
     10000	 5.01252e-01	-9.59982e-01
     10020	 5.01254e-01	-9.57091e-01
     10040	 5.01257e-01	-9.54105e-01
     10060	 5.01259e-01	-9.51023e-01
     10080	 5.01262e-01	-9.47847e-01
     10100	 5.01264e-01	-9.44575e-01
     10120	 5.01267e-01	-9.41209e-01
     10140	 5.01269e-01	-9.37749e-01
     10160	 5.01272e-01	-9.34195e-01
     10180	 5.01274e-01	-9.30547e-01
     10200	 5.01277e-01	-9.26807e-01
     10220	 5.01279e-01	-9.22974e-01
     10240	 5.01282e-01	-9.19048e-01
     10260	 5.01284e-01	-9.15031e-01
     10280	 5.01287e-01	-9.10922e-01
     10300	 5.01289e-01	-9.06722e-01
     10320	 5.01292e-01	-9.02431e-01
     10340	 5.01294e-01	-8.98050e-01
     10360	 5.01297e-01	-8.93579e-01
     10380	 5.01299e-01	-8.89019e-01
     10400	 5.01302e-01	-8.84370e-01
     10420	 5.01304e-01	-8.79632e-01
     10440	 5.01307e-01	-8.74806e-01
     10460	 5.01309e-01	-8.69893e-01
     10480	 5.01312e-01	-8.64893e-01
     10500	 5.01314e-01	-8.59806e-01
     10520	 5.01317e-01	-8.54634e-01
     10540	 5.01319e-01	-8.49376e-01
     10560	 5.01322e-01	-8.44033e-01
     10580	 5.01324e-01	-8.38605e-01
     10600	 5.01327e-01	-8.33094e-01
     10620	 5.01329e-01	-8.27499e-01
     10640	 5.01332e-01	-8.21821e-01
     10660	 5.01334e-01	-8.16062e-01
     10680	 5.01337e-01	-8.10220e-01
     10700	 5.01339e-01	-8.04298e-01
     10720	 5.01342e-01	-7.98295e-01
     10740	 5.01344e-01	-7.92212e-01
     10760	 5.01347e-01	-7.86050e-01
     10780	 5.01349e-01	-7.79810e-01
     10800	 5.01352e-01	-7.73491e-01
     10820	 5.01354e-01	-7.67095e-01
     10840	 5.01357e-01	-7.60622e-01
     10860	 5.01359e-01	-7.54073e-01
     10880	 5.01362e-01	-7.47449e-01
     10900	 5.01364e-01	-7.40750e-01
     10920	 5.01367e-01	-7.33977e-01
     10940	 5.01369e-01	-7.27130e-01
     10960	 5.01372e-01	-7.20211e-01
     10980	 5.01375e-01	-7.13219e-01
     11000	 5.01377e-01	-7.06157e-01
     11020	 5.01380e-01	-6.99023e-01
     11040	 5.01382e-01	-6.91820e-01
     11060	 5.01385e-01	-6.84547e-01
     11080	 5.01387e-01	-6.77206e-01
     11100	 5.01390e-01	-6.69797e-01
     11120	 5.01392e-01	-6.62322e-01
     11140	 5.01395e-01	-6.54779e-01
     11160	 5.01397e-01	-6.47172e-01
     11180	 5.01400e-01	-6.39499e-01
     11200	 5.01402e-01	-6.31763e-01
     11220	 5.01405e-01	-6.23963e-01
     11240	 5.01407e-01	-6.16101e-01
     11260	 5.01410e-01	-6.08178e-01
     11280	 5.01412e-01	-6.00193e-01
     11300	 5.01415e-01	-5.92149e-01
     11320	 5.01417e-01	-5.84045e-01
     11340	 5.01420e-01	-5.75883e-01
     11360	 5.01422e-01	-5.67663e-01
     11380	 5.01425e-01	-5.59386e-01
     11400	 5.01427e-01	-5.51053e-01
     11420	 5.01430e-01	-5.42665e-01
     11440	 5.01432e-01	-5.34223e-01
     11460	 5.01435e-01	-5.25728e-01
     11480	 5.01437e-01	-5.17179e-01
     11500	 5.01440e-01	-5.08579e-01
     11520	 5.01442e-01	-4.99929e-01
     11540	 5.01445e-01	-4.91228e-01
     11560	 5.01447e-01	-4.82478e-01
     11580	 5.01450e-01	-4.73679e-01
     11600	 5.01452e-01	-4.64833e-01
     11620	 5.01455e-01	-4.55941e-01
     11640	 5.01457e-01	-4.47003e-01
     11660	 5.01460e-01	-4.38020e-01
     11680	 5.01462e-01	-4.28994e-01
     11700	 5.01465e-01	-4.19924e-01
     11720	 5.01467e-01	-4.10813e-01
     11740	 5.01470e-01	-4.01660e-01
     11760	 5.01472e-01	-3.92467e-01
     11780	 5.01475e-01	-3.83235e-01
     11800	 5.01477e-01	-3.73965e-01
     11820	 5.01480e-01	-3.64657e-01
     11840	 5.01482e-01	-3.55312e-01
     11860	 5.01485e-01	-3.45932e-01
     11880	 5.01487e-01	-3.36517e-01
     11900	 5.01490e-01	-3.27069e-01
     11920	 5.01492e-01	-3.17588e-01
     11940	 5.01495e-01	-3.08075e-01
     11960	 5.01497e-01	-2.98531e-01
     11980	 5.01500e-01	-2.88957e-01
     12000	 5.01502e-01	-2.79355e-01
     12020	 5.01505e-01	-2.69724e-01
     12040	 5.01507e-01	-2.60066e-01
     12060	 5.01510e-01	-2.50383e-01
     12080	 5.01512e-01	-2.40674e-01
     12100	 5.01515e-01	-2.30941e-01
     12120	 5.01517e-01	-2.21185e-01
     12140	 5.01520e-01	-2.11407e-01
     12160	 5.01522e-01	-2.01607e-01
     12180	 5.01525e-01	-1.91787e-01
     12200	 5.01527e-01	-1.81949e-01
     12220	 5.01530e-01	-1.72092e-01
     12240	 5.01532e-01	-1.62217e-01
     12260	 5.01535e-01	-1.52327e-01
     12280	 5.01537e-01	-1.42421e-01
     12300	 5.01540e-01	-1.32500e-01
     12320	 5.01542e-01	-1.22567e-01
     12340	 5.01545e-01	-1.12621e-01
     12360	 5.01548e-01	-1.02664e-01
     12380	 5.01550e-01	-9.26965e-02
     12400	 5.01553e-01	-8.27198e-02
     12420	 5.01555e-01	-7.27347e-02
     12440	 5.01558e-01	-6.27423e-02
     12460	 5.01560e-01	-5.27435e-02
     12480	 5.01563e-01	-4.27395e-02
     12500	 5.01565e-01	-3.27311e-02
     12520	 5.01568e-01	-2.27194e-02
     12540	 5.01570e-01	-1.27054e-02
     12560	 5.01573e-01	-2.69005e-03
     12580	 5.01575e-01	 7.32561e-03
     12600	 5.01578e-01	 1.73406e-02
     12620	 5.01580e-01	 2.73539e-02
     12640	 5.01583e-01	 3.73645e-02
     12660	 5.01585e-01	 4.73714e-02
     12680	 5.01588e-01	 5.73737e-02
     12700	 5.01590e-01	 6.73702e-02
     12720	 5.01593e-01	 7.73601e-02
     12740	 5.01595e-01	 8.73423e-02
