  2.47500  9.63274E-01
  2.48500  9.76220E-01
  2.49500  9.65442E-01
  2.50500  1.01801E+00
  2.51500  1.00302E+00
  2.52500  9.89029E-01
  2.53500  1.01105E+00
  2.54500  9.97164E-01
  2.55500  9.90919E-01
  2.56500  9.69917E-01
  2.57500  9.57590E-01
  2.58500  9.63519E-01
  2.59500  9.48122E-01
  2.60500  9.52248E-01
  2.61500  9.09835E-01
  2.62500  9.14624E-01
  2.63500  9.07207E-01
  2.64500  8.72502E-01
  2.65500  8.53303E-01
  2.66500  8.39341E-01
  2.67500  8.10055E-01
  2.68500  8.22429E-01
  2.69500  7.99237E-01
  2.70500  7.65546E-01
  2.71500  7.81351E-01
  2.72500  7.49826E-01
  2.73500  7.59629E-01
  2.74500  7.64140E-01
  2.75500  7.89600E-01
  2.76500  8.02585E-01
  2.77500  7.93321E-01
  2.78500  7.98468E-01
  2.79500  8.28043E-01
  2.80500  8.55260E-01
  2.81500  8.69769E-01
  2.82500  8.66145E-01
  2.83500  9.21736E-01
  2.84500  9.45167E-01
  2.85500  9.82059E-01
  2.86500  1.01207E+00
  2.87500  1.05303E+00
  2.88500  1.07038E+00
  2.89500  1.12115E+00
  2.90500  1.17856E+00
  2.91500  1.20570E+00
  2.92500  1.22477E+00
  2.93500  1.24882E+00
  2.94500  1.27346E+00
  2.95500  1.31974E+00
  2.96500  1.35367E+00
  2.97500  1.34288E+00
  2.98500  1.36804E+00
  2.99500  1.34655E+00
  3.00500  1.40014E+00
  3.01500  1.34243E+00
  3.02500  1.35781E+00
  3.03500  1.31969E+00
  3.04500  1.34439E+00
  3.05500  1.31291E+00
  3.06500  1.31527E+00
  3.07500  1.26301E+00
  3.08500  1.25589E+00
  3.09500  1.21323E+00
  3.10500  1.16550E+00
  3.11500  1.17397E+00
  3.12500  1.10468E+00
  3.13500  1.08345E+00
  3.14500  1.05415E+00
  3.15500  1.03751E+00
  3.16500  1.00497E+00
  3.17500  9.59802E-01
  3.18500  9.26110E-01
  3.19500  9.32507E-01
  3.20500  8.83323E-01
  3.21500  8.78176E-01
  3.22500  8.68374E-01
  3.23500  8.45186E-01
  3.24500  8.43182E-01
  3.25500  8.19605E-01
  3.26500  8.11286E-01
  3.27500  8.37988E-01
  3.28500  8.38507E-01
  3.29500  8.47812E-01
  3.30500  8.49768E-01
  3.31500  8.44963E-01
  3.32500  8.48096E-01
  3.33500  8.96657E-01
  3.34500  9.03922E-01
  3.35500  8.94957E-01
  3.36500  9.08787E-01
  3.37500  9.02677E-01
  3.38500  9.51329E-01
  3.39500  9.50402E-01
  3.40500  9.68591E-01
  3.41500  9.94059E-01
  3.42500  9.79527E-01
  3.43500  9.85653E-01
  3.44500  9.94807E-01
  3.45500  9.94240E-01
  3.46500  1.01247E+00
  3.47500  1.02210E+00
  3.48500  9.95903E-01
  3.49500  1.02419E+00
  3.50500  1.00071E+00
  3.51500  9.83596E-01
  3.52500  1.01035E+00
  3.53500  9.84067E-01
  3.54500  9.86949E-01
  3.55500  9.95495E-01
  3.56500  9.50516E-01
  3.57500  9.64009E-01
  3.58500  9.61384E-01
  3.59500  9.56179E-01
  3.60500  9.56441E-01
  3.61500  9.51925E-01
  3.62500  9.64075E-01
  3.63500  9.34992E-01
  3.64500  9.25817E-01
  3.65500  9.17870E-01
  3.66500  8.99732E-01
  3.67500  9.02305E-01
  3.68500  8.86650E-01
  3.69500  8.95026E-01
  3.70500  8.63508E-01
  3.71500  8.72611E-01
  3.72500  8.73640E-01
  3.73500  8.90774E-01
  3.74500  8.82071E-01
  3.75500  8.91206E-01
  3.76500  8.78412E-01
  3.77500  8.92637E-01
  3.78500  8.82764E-01
  3.79500  8.80686E-01
  3.80500  8.85464E-01
  3.81500  9.00112E-01
  3.82500  9.15628E-01
  3.83500  9.31202E-01
  3.84500  9.25684E-01
  3.85500  9.54022E-01
  3.86500  9.69117E-01
  3.87500  9.75199E-01
  3.88500  9.69190E-01
  3.89500  9.94571E-01
  3.90500  1.02784E+00
  3.91500  1.02862E+00
  3.92500  1.04968E+00
  3.93500  1.08180E+00
  3.94500  1.08128E+00
  3.95500  1.10989E+00
  3.96500  1.13484E+00
  3.97500  1.15693E+00
  3.98500  1.16087E+00
  3.99500  1.20129E+00
  4.00500  1.21430E+00
  4.01500  1.21945E+00
  4.02500  1.23358E+00
  4.03500  1.25456E+00
