      7400	 3.82869e-01	 5.74304e-01	-6.80899e+00	-6.23436e+00	-3.73825e+00
      7500	 3.74416e-01	 5.61623e-01	-6.79534e+00	-6.23339e+00	-3.72204e+00
      7600	 3.72892e-01	 5.59338e-01	-6.79072e+00	-6.23103e+00	-3.71341e+00
      7700	 3.84876e-01	 5.77314e-01	-6.80990e+00	-6.23224e+00	-3.85884e+00
      7800	 3.82843e-01	 5.74265e-01	-6.80450e+00	-6.22990e+00	-3.84448e+00
      7900	 3.30369e-01	 4.95554e-01	-6.72542e+00	-6.22947e+00	-3.45122e+00
      8000	 3.65480e-01	 5.48220e-01	-6.77815e+00	-6.22959e+00	-3.72383e+00
      8100	 3.73199e-01	 5.59799e-01	-6.78772e+00	-6.22758e+00	-3.75236e+00
      8200	 3.84485e-01	 5.76727e-01	-6.80475e+00	-6.22768e+00	-3.78256e+00
      8300	 4.26990e-01	 6.40486e-01	-6.87050e+00	-6.22974e+00	-4.13911e+00
      8400	 3.65679e-01	 5.48518e-01	-6.77542e+00	-6.22656e+00	-3.73833e+00
      8500	 3.85945e-01	 5.78918e-01	-6.80638e+00	-6.22713e+00	-3.80531e+00
      8600	 4.12922e-01	 6.19383e-01	-6.84772e+00	-6.22800e+00	-4.07416e+00
      8700	 3.90627e-01	 5.85940e-01	-6.81631e+00	-6.23004e+00	-3.92232e+00
      8800	 3.54648e-01	 5.31972e-01	-6.76197e+00	-6.22964e+00	-3.57474e+00
      8900	 3.90961e-01	 5.86441e-01	-6.82139e+00	-6.23465e+00	-3.89882e+00
      9000	 3.87515e-01	 5.81273e-01	-6.81212e+00	-6.23053e+00	-3.83752e+00
      9100	 3.71567e-01	 5.57350e-01	-6.78826e+00	-6.23056e+00	-3.66017e+00
      9200	 4.07808e-01	 6.11711e-01	-6.83875e+00	-6.22673e+00	-3.97107e+00
      9300	 3.47371e-01	 5.21057e-01	-6.75435e+00	-6.23298e+00	-3.53796e+00
      9400	 3.96994e-01	 5.95491e-01	-6.82544e+00	-6.22964e+00	-3.96628e+00
      9500	 4.00979e-01	 6.01469e-01	-6.82959e+00	-6.22782e+00	-3.96906e+00
      9600	 3.72002e-01	 5.58004e-01	-6.78788e+00	-6.22954e+00	-3.73938e+00
      9700	 3.42231e-01	 5.13346e-01	-6.74584e+00	-6.23214e+00	-3.52496e+00
      9800	 4.04147e-01	 6.06221e-01	-6.83543e+00	-6.22889e+00	-3.96700e+00
      9900	 3.70688e-01	 5.56032e-01	-6.78662e+00	-6.23026e+00	-3.73633e+00
     10000	 3.83964e-01	 5.75946e-01	-6.80394e+00	-6.22769e+00	-3.82744e+00
